year,month,day,hour,PM2.5,temperature,pressure,rain,wind_direction,wind_speed
2015,6,28,11,187.0,27.9,1003.0,0.0,ESE,1.8
2015,6,28,12,196.0,28.7,1002.5,0.0,E,1.9
2015,6,28,13,205.0,29.8,1001.7,0.0,SSE,2.2
2015,6,28,14,204.0,30.6,1001.0,0.0,SE,2.3
2015,6,28,15,177.0,30.9,1000.6,0.0,SE,3.2
2015,6,28,16,131.0,31.1,999.9,0.0,SE,2.2
2015,6,28,17,122.0,31.2,999.0,0.0,SSE,3.0
2015,6,28,18,138.0,30.5,999.2,0.0,SSE,3.0
2015,6,28,19,159.0,29.4,999.6,0.0,SE,2.6
2015,6,28,20,182.0,28.5,999.9,0.0,SE,1.9
2015,6,28,21,172.0,28.1,1000.4,0.0,SE,2.4
2015,6,28,22,195.0,27.7,1000.4,0.0,SSE,2.2
2015,6,28,23,207.0,27.1,1000.2,0.0,SSE,1.7
2015,6,29,0,192.0,26.4,999.7,0.0,SE,1.5
2015,6,29,1,193.0,25.5,999.7,0.0,NE,0.7
2015,6,29,2,191.0,24.3,999.5,0.0,ENE,1.3
2015,6,29,3,182.0,23.5,999.1,0.0,ENE,1.3
2015,6,29,4,172.0,23.9,998.9,0.0,SSE,0.8
2015,6,29,5,174.0,23.5,998.8,0.0,E,0.4
2015,6,29,6,179.0,23.4,998.8,0.0,NE,0.7
2015,6,29,7,182.0,24.1,999.0,0.0,ENE,0.9
2015,6,29,8,185.0,24.7,999.5,0.0,E,1.1
2015,6,29,9,,25.6,999.3,0.0,ESE,1.2
2015,6,29,10,,26.3,999.5,0.0,E,1.0
2015,6,29,11,205.0,26.6,999.6,0.0,ENE,1.0
2015,6,29,12,207.0,25.9,1000.0,0.0,ENE,2.7
2015,6,29,13,205.0,23.3,1000.4,0.0,ENE,5.9
2015,6,29,14,,21.0,1000.9,0.0,ENE,3.7
2015,6,29,15,,20.1,1002.5,0.8,ESE,3.3
2015,6,29,16,10.0,19.0,1003.0,1.4,E,3.0
2015,6,29,17,15.0,18.6,1003.3,0.3,ENE,2.2
2015,6,29,18,16.0,18.5,1003.7,0.0,ENE,1.4
2015,6,29,19,21.0,18.4,1004.3,0.1,ENE,1.5
2015,6,29,20,21.0,18.5,1004.6,0.4,E,1.5
2015,6,29,21,21.0,19.0,1004.8,0.0,NW,0.9
2015,6,29,22,20.0,19.0,1004.6,0.0,NNE,0.6
2015,6,29,23,23.0,19.4,1004.4,0.0,NW,1.6
2015,6,30,0,23.0,19.5,1003.9,0.0,WSW,1.1
2015,6,30,1,19.0,20.0,1003.4,0.0,NW,0.8
2015,6,30,2,14.0,19.7,1002.7,0.0,NW,1.0
2015,6,30,3,16.0,19.5,1002.1,0.0,WNW,1.0
2015,6,30,4,19.0,19.9,1002.0,0.0,WNW,0.8
2015,6,30,5,16.0,20.2,1001.8,0.0,N,1.8
2015,6,30,6,12.0,19.5,1002.1,0.1,WNW,2.3
2015,6,30,7,9.0,18.1,1002.5,0.1,NW,3.3
2015,6,30,8,9.0,18.3,1002.5,0.2,NW,3.3
2015,6,30,9,9.0,18.4,1001.6,0.2,W,1.8
2015,6,30,10,13.0,19.6,1001.6,0.2,WNW,2.2
2015,6,30,11,15.0,20.4,1001.1,0.0,W,1.8
2015,6,30,12,11.0,22.0,1000.1,0.0,WSW,2.9
2015,6,30,13,11.0,24.1,999.2,0.0,W,3.4
2015,6,30,14,9.0,25.2,997.9,0.0,WSW,3.5
2015,6,30,15,5.0,26.4,996.7,0.0,SW,3.2
2015,6,30,16,8.0,26.9,995.3,0.0,SSW,3.0
2015,6,30,17,10.0,26.6,994.1,0.0,SW,4.2
2015,6,30,18,10.0,26.2,993.6,0.0,SW,4.4
2015,6,30,19,12.0,25.7,993.0,0.0,WSW,4.1
2015,6,30,20,15.0,25.0,992.9,0.0,WSW,3.9
2015,6,30,21,13.0,24.5,993.1,0.0,WSW,4.7
2015,6,30,22,15.0,23.4,993.3,0.0,WSW,3.1
2015,6,30,23,21.0,22.3,993.3,0.0,SW,1.6
2015,7,1,0,18.0,19.7,993.1,0.0,NW,0.4
2015,7,1,1,26.0,18.9,992.5,0.0,SSW,0.6
2015,7,1,2,31.0,18.0,992.4,0.0,NE,0.6
2015,7,1,3,35.0,17.8,992.3,0.0,E,1.1
2015,7,1,4,35.0,17.8,992.4,0.0,NE,0.8
2015,7,1,5,34.0,17.2,993.0,0.0,NNE,0.8
2015,7,1,6,25.0,19.1,993.4,0.0,WSW,1.0
2015,7,1,7,34.0,21.7,993.9,0.0,NNE,1.6
2015,7,1,8,30.0,23.9,993.7,0.0,E,0.9
2015,7,1,9,30.0,26.6,993.7,0.0,NE,1.2
2015,7,1,10,23.0,28.7,993.4,0.0,NE,1.7
2015,7,1,11,8.0,30.3,993.2,0.0,WNW,3.6
2015,7,1,12,24.0,31.3,992.8,0.0,WNW,3.8
2015,7,1,13,11.0,32.2,992.5,0.0,NNW,3.3
2015,7,1,14,10.0,31.5,992.1,0.0,NW,2.7
2015,7,1,15,18.0,31.7,991.9,0.0,NNW,2.1
2015,7,1,16,6.0,32.0,991.4,0.0,NW,1.7
2015,7,1,17,8.0,29.9,992.8,0.0,NE,2.7
2015,7,1,18,11.0,23.6,994.9,1.8,ESE,0.9
2015,7,1,19,8.0,25.5,995.6,0.0,NW,1.9
2015,7,1,20,13.0,24.1,995.6,0.0,NW,1.4
2015,7,1,21,5.0,24.1,996.5,0.0,NW,1.3
2015,7,1,22,6.0,24.0,997.2,0.0,NNW,2.9
2015,7,1,23,8.0,23.8,997.3,0.0,NW,2.1
2015,7,2,0,6.0,23.1,997.3,0.0,NW,2.2
2015,7,2,1,9.0,23.1,997.5,0.0,NW,1.9
2015,7,2,2,6.0,22.4,997.8,0.0,NNW,1.4
2015,7,2,3,6.0,21.8,997.7,0.0,NW,1.1
2015,7,2,4,3.0,22.6,997.9,0.0,NNW,1.8
2015,7,2,5,6.0,20.5,998.1,0.0,ENE,1.4
2015,7,2,6,8.0,21.0,998.7,0.0,ENE,1.5
2015,7,2,7,8.0,23.7,998.7,0.0,NNE,1.0
2015,7,2,8,5.0,25.3,999.1,0.0,NNW,2.4
2015,7,2,9,6.0,26.8,999.0,0.0,NNE,2.3
2015,7,2,10,7.0,28.2,998.8,0.0,N,2.0
2015,7,2,11,3.0,29.7,998.4,0.0,WNW,2.9
2015,7,2,12,8.0,30.5,997.9,0.0,WNW,5.4
2015,7,2,13,11.0,31.2,997.2,0.0,N,2.9
2015,7,2,14,14.0,32.4,996.6,0.0,NW,3.3
2015,7,2,15,9.0,32.7,996.3,0.0,NNE,1.4
2015,7,2,16,3.0,33.3,996.0,0.0,N,3.2
2015,7,2,17,3.0,33.2,996.0,0.0,N,3.5
2015,7,2,18,7.0,32.9,996.5,0.0,NNE,3.0
2015,7,2,19,5.0,31.6,997.3,0.0,ENE,1.5
2015,7,2,20,7.0,28.5,998.1,0.0,NE,0.9
2015,7,2,21,16.0,23.8,999.2,0.0,ENE,1.2
2015,7,2,22,21.0,22.2,999.9,0.0,NE,0.2
2015,7,2,23,20.0,21.2,1000.5,0.0,NE,0.1
2015,7,3,0,14.0,20.8,1001.4,0.0,E,2.2
2015,7,3,1,26.0,22.2,1002.0,0.0,ESE,1.8
2015,7,3,2,28.0,21.0,1002.8,0.0,E,1.4
2015,7,3,3,20.0,20.2,1003.4,0.0,E,1.0
2015,7,3,4,18.0,18.3,1004.0,0.0,NW,0.8
2015,7,3,5,26.0,17.0,1004.2,0.0,NNW,0.3
2015,7,3,6,,19.1,1004.6,0.0,E,0.9
2015,7,3,7,,23.3,1005.1,0.0,E,0.9
2015,7,3,8,26.0,24.7,1005.6,0.0,E,2.1
2015,7,3,9,36.0,25.5,1005.9,0.0,E,2.4
2015,7,3,10,16.0,26.3,1005.6,0.0,ENE,1.6
2015,7,3,11,11.0,27.2,1005.3,0.0,E,2.0
2015,7,3,12,16.0,28.2,1004.9,0.0,S,1.6
2015,7,3,13,14.0,29.0,1004.0,0.0,NNW,1.2
2015,7,3,14,22.0,29.4,1003.3,0.0,SE,3.1
2015,7,3,15,37.0,29.8,1002.9,0.0,ESE,2.9
2015,7,3,16,54.0,30.3,1002.5,0.0,S,2.0
2015,7,3,17,45.0,30.2,1002.2,0.0,SSW,2.3
2015,7,3,18,36.0,29.9,1002.3,0.0,S,2.4
2015,7,3,19,32.0,29.1,1002.7,0.0,SSE,2.1
2015,7,3,20,28.0,27.5,1003.3,0.0,S,3.6
2015,7,3,21,37.0,26.0,1004.1,0.0,SSW,3.3
2015,7,3,22,39.0,24.7,1005.2,0.0,SW,3.4
2015,7,3,23,26.0,23.9,1005.6,0.0,SSW,2.8
2015,7,4,0,19.0,23.1,1005.8,0.0,SSW,2.3
2015,7,4,1,16.0,22.3,1006.0,0.0,SSW,1.1
2015,7,4,2,12.0,22.2,1006.2,0.0,SSW,1.0
2015,7,4,3,16.0,20.7,1005.8,0.0,SE,1.0
2015,7,4,4,16.0,20.0,1006.0,0.0,ESE,1.5
2015,7,4,5,18.0,19.6,1007.0,0.0,ENE,1.1
2015,7,4,6,20.0,19.8,1006.1,0.0,ESE,1.7
2015,7,4,7,29.0,21.3,1005.8,0.0,E,1.1
2015,7,4,8,36.0,23.2,1006.0,0.0,S,0.9
2015,7,4,9,34.0,23.9,1006.4,0.0,S,1.1
2015,7,4,10,39.0,23.8,1005.7,0.0,ESE,2.1
2015,7,4,11,37.0,24.3,1005.5,0.0,ESE,1.5
2015,7,4,12,32.0,25.6,1005.3,0.0,SW,2.2
2015,7,4,13,20.0,25.7,1005.4,0.0,SW,2.6
2015,7,4,14,23.0,25.3,1004.9,0.0,SE,1.6
2015,7,4,15,34.0,25.7,1004.5,0.0,SE,2.1
2015,7,4,16,29.0,24.3,1004.8,0.0,WNW,1.0
2015,7,4,17,32.0,23.3,1004.4,0.2,SW,1.6
2015,7,4,18,37.0,21.4,1004.0,1.2,WSW,1.5
2015,7,4,19,42.0,21.8,1004.7,0.2,WNW,0.9
2015,7,4,20,45.0,20.5,1005.1,0.0,E,1.4
2015,7,4,21,49.0,19.4,1005.9,0.0,ESE,1.1
2015,7,4,22,63.0,19.1,1005.9,0.0,E,0.5
2015,7,4,23,72.0,18.6,1006.1,0.0,ESE,0.8
2015,7,5,0,70.0,18.2,1006.3,0.0,ENE,1.3
2015,7,5,1,59.0,18.3,1006.6,0.0,NE,1.1
2015,7,5,2,52.0,17.9,1006.5,0.0,NE,0.9
2015,7,5,3,61.0,18.0,1006.3,0.0,NE,0.2
2015,7,5,4,62.0,17.5,1006.2,0.0,ENE,0.8
2015,7,5,5,56.0,17.7,1006.5,0.0,NE,0.9
2015,7,5,6,50.0,18.1,1006.6,0.0,NE,1.7
2015,7,5,7,50.0,19.4,1007.0,0.0,ENE,1.3
2015,7,5,8,58.0,21.1,1007.0,0.0,NNE,1.7
2015,7,5,9,66.0,22.8,1006.8,0.0,NE,1.5
2015,7,5,10,94.0,24.4,1006.6,0.0,NE,2.0
2015,7,5,11,81.0,25.7,1006.4,0.0,E,1.4
2015,7,5,12,74.0,26.6,1006.0,0.0,N,1.2
2015,7,5,13,74.0,27.7,1005.4,0.0,E,1.7
2015,7,5,14,68.0,28.3,1004.9,0.0,E,2.7
2015,7,5,15,75.0,28.8,1004.4,0.0,ESE,2.2
2015,7,5,16,73.0,29.1,1003.9,0.0,SSE,2.1
2015,7,5,17,72.0,29.1,1003.5,0.0,SE,2.4
2015,7,5,18,66.0,28.6,1003.4,0.0,SE,2.3
2015,7,5,19,66.0,27.8,1004.0,0.0,SE,1.7
2015,7,5,20,74.0,26.8,1004.7,0.0,SSE,2.5
2015,7,5,21,64.0,25.6,1005.4,0.0,SSE,2.0
2015,7,5,22,59.0,25.0,1006.2,0.0,SSE,1.7
2015,7,5,23,55.0,23.9,1006.8,0.0,ESE,1.7
2015,7,6,0,59.0,23.1,1006.7,0.0,SSE,1.3
2015,7,6,1,64.0,22.3,1006.7,0.0,ESE,1.0
2015,7,6,2,75.0,20.4,1006.8,0.0,E,1.0
2015,7,6,3,73.0,19.5,1006.9,0.0,ENE,1.0
2015,7,6,4,76.0,19.2,1007.2,0.0,E,1.2
2015,7,6,5,78.0,19.2,1007.2,0.0,E,1.1
2015,7,6,6,88.0,20.2,1007.5,0.0,ENE,1.1
2015,7,6,7,106.0,21.8,1007.5,0.0,E,1.6
2015,7,6,8,129.0,23.2,1007.7,0.0,ENE,1.3
2015,7,6,9,113.0,24.5,1007.8,0.0,SE,1.3
2015,7,6,10,86.0,26.1,1007.5,0.0,E,1.8
2015,7,6,11,63.0,26.9,1007.5,0.0,E,1.9
2015,7,6,12,69.0,28.1,1007.0,0.0,SE,1.5
2015,7,6,13,61.0,28.8,1006.2,0.0,E,1.8
2015,7,6,14,65.0,29.8,1005.5,0.0,W,1.5
2015,7,6,15,57.0,30.1,1005.0,0.0,SW,2.0
2015,7,6,16,57.0,30.4,1004.4,0.0,E,1.5
2015,7,6,17,63.0,29.9,1004.1,0.0,SSE,2.2
2015,7,6,18,61.0,29.7,1003.9,0.0,ESE,1.7
2015,7,6,19,55.0,28.9,1004.2,0.0,SSE,1.9
2015,7,6,20,58.0,28.0,1004.6,0.0,SSE,1.7
2015,7,6,21,50.0,27.4,1005.3,0.0,SSE,2.1
2015,7,6,22,44.0,26.5,1005.7,0.0,SSE,2.0
2015,7,6,23,64.0,25.4,1005.9,0.0,SE,1.8
2015,7,7,0,70.0,24.5,1005.9,0.0,SSE,1.1
2015,7,7,1,63.0,23.4,1005.9,0.0,ESE,1.5
2015,7,7,2,53.0,22.6,1005.9,0.0,E,1.1
2015,7,7,3,48.0,21.8,1005.9,0.0,E,1.3
2015,7,7,4,71.0,21.0,1005.7,0.0,E,1.1
2015,7,7,5,76.0,20.2,1006.1,0.0,E,1.1
2015,7,7,6,76.0,20.4,1006.1,0.0,E,0.9
2015,7,7,7,84.0,22.9,1006.5,0.0,ENE,0.6
2015,7,7,8,85.0,24.2,1006.6,0.0,WNW,0.9
2015,7,7,9,86.0,25.7,1006.2,0.0,ESE,1.4
2015,7,7,10,89.0,27.1,1005.8,0.0,E,0.9
2015,7,7,11,88.0,28.0,1005.3,0.0,SW,1.9
2015,7,7,12,90.0,28.9,1004.7,0.0,WSW,2.7
2015,7,7,13,69.0,30.3,1004.1,0.0,SW,2.1
2015,7,7,14,67.0,31.0,1003.5,0.0,SE,2.7
2015,7,7,15,69.0,31.4,1002.9,0.0,SSE,2.4
2015,7,7,16,60.0,32.0,1002.7,0.0,SW,2.1
2015,7,7,17,63.0,31.8,1002.5,0.0,SSW,2.6
2015,7,7,18,64.0,31.4,1002.4,0.0,S,2.0
2015,7,7,19,63.0,30.8,1002.7,0.0,SSE,1.3
2015,7,7,20,62.0,29.1,1003.2,0.0,SE,2.7
2015,7,7,21,59.0,28.0,1004.3,0.0,SE,2.0
2015,7,7,22,64.0,27.1,1004.8,0.0,SSE,2.5
2015,7,7,23,71.0,26.5,1005.2,0.0,S,1.9
2015,7,8,0,75.0,25.2,1005.3,0.0,SE,1.2
2015,7,8,1,88.0,23.6,1005.6,0.0,E,1.0
2015,7,8,2,99.0,23.7,1005.3,0.0,ESE,1.4
2015,7,8,3,107.0,22.7,1005.7,0.0,ESE,1.7
2015,7,8,4,115.0,22.2,1005.9,0.0,E,1.5
2015,7,8,5,141.0,21.7,1006.3,0.0,E,1.1
2015,7,8,6,156.0,22.0,1006.7,0.0,E,1.0
2015,7,8,7,173.0,23.3,1006.8,0.0,SSE,1.2
2015,7,8,8,184.0,24.5,1007.4,0.0,ESE,1.3
2015,7,8,9,193.0,25.5,1007.3,0.0,SSE,1.1
2015,7,8,10,197.0,27.1,1007.0,0.0,SSE,1.4
2015,7,8,11,192.0,28.6,1006.8,0.0,NNE,2.1
2015,7,8,12,176.0,30.1,1006.3,0.0,S,2.4
2015,7,8,13,153.0,31.1,1005.6,0.0,SW,1.5
2015,7,8,14,129.0,31.8,1005.1,0.0,SSW,3.1
2015,7,8,15,118.0,32.4,1004.7,0.0,SSE,2.6
2015,7,8,16,118.0,32.7,1004.5,0.0,SW,3.0
2015,7,8,17,119.0,32.6,1004.2,0.0,SSW,2.6
2015,7,8,18,121.0,32.3,1004.7,0.0,SSE,2.4
2015,7,8,19,115.0,31.9,1005.1,0.0,S,2.2
2015,7,8,20,105.0,29.9,1005.9,0.0,SE,2.6
2015,7,8,21,77.0,28.8,1006.7,0.0,SE,3.0
2015,7,8,22,61.0,27.7,1007.2,0.0,SE,2.2
2015,7,8,23,59.0,26.5,1007.5,0.0,ESE,1.9
2015,7,9,0,65.0,25.6,1008.1,0.0,ESE,0.8
2015,7,9,1,69.0,24.3,1008.0,0.0,E,1.4
2015,7,9,2,81.0,23.5,1008.3,0.0,E,1.1
2015,7,9,3,85.0,22.6,1008.6,0.0,E,1.1
2015,7,9,4,83.0,23.0,1008.5,0.0,ENE,1.2
2015,7,9,5,85.0,22.4,1008.8,0.0,E,1.0
2015,7,9,6,91.0,23.1,1009.2,0.0,ESE,1.3
2015,7,9,7,101.0,24.3,1009.9,0.0,NE,0.8
2015,7,9,8,105.0,25.5,1010.2,0.0,E,1.6
2015,7,9,9,107.0,26.7,1010.1,0.0,E,1.7
2015,7,9,10,,28.5,1010.1,0.0,ENE,1.1
2015,7,9,11,,29.6,1009.5,0.0,SSE,1.6
2015,7,9,12,,30.4,1009.1,0.0,SE,2.6
2015,7,9,13,74.0,31.0,1008.5,0.0,SE,2.2
2015,7,9,14,90.0,31.9,1007.6,0.0,ESE,3.5
2015,7,9,15,83.0,32.2,1007.0,0.0,SE,2.8
2015,7,9,16,68.0,32.4,1006.5,0.0,SE,2.5
2015,7,9,17,81.0,32.5,1006.0,0.0,ESE,2.5
2015,7,9,18,76.0,31.7,1006.3,0.0,SSE,2.6
2015,7,9,19,61.0,30.9,1006.8,0.0,SE,2.9
2015,7,9,20,46.0,29.8,1007.2,0.0,SE,2.2
2015,7,9,21,35.0,28.8,1007.7,0.0,SSE,2.1
2015,7,9,22,30.0,27.8,1007.6,0.0,SE,1.6
2015,7,9,23,35.0,26.7,1007.8,0.0,SSE,1.0
2015,7,10,0,32.0,25.9,1007.9,0.0,SSW,1.6
2015,7,10,1,25.0,25.8,1007.8,0.0,SW,1.7
2015,7,10,2,27.0,25.5,1007.9,0.0,SE,1.4
2015,7,10,3,28.0,23.8,1007.7,0.0,E,1.6
2015,7,10,4,29.0,23.4,1007.8,0.0,ESE,2.1
2015,7,10,5,48.0,23.0,1008.1,0.0,E,2.0
2015,7,10,6,54.0,23.0,1008.5,0.0,ENE,1.2
2015,7,10,7,61.0,23.4,1008.8,0.0,E,1.7
2015,7,10,8,68.0,24.6,1008.8,0.0,ESE,1.9
2015,7,10,9,56.0,26.7,1008.6,0.0,ESE,1.6
2015,7,10,10,51.0,27.7,1008.4,0.0,ESE,2.3
2015,7,10,11,53.0,28.6,1007.9,0.0,ESE,1.5
2015,7,10,12,54.0,29.6,1007.4,0.0,SE,2.6
2015,7,10,13,48.0,31.0,1006.5,0.0,SSW,1.9
2015,7,10,14,52.0,31.6,1005.6,0.0,SSW,3.1
2015,7,10,15,55.0,32.1,1004.7,0.0,SSW,2.8
2015,7,10,16,64.0,32.1,1003.7,0.0,SSE,3.1
2015,7,10,17,72.0,32.6,1003.3,0.0,S,3.0
2015,7,10,18,72.0,32.3,1003.2,0.0,S,2.8
2015,7,10,19,68.0,32.1,1003.4,0.0,SW,3.2
2015,7,10,20,71.0,29.8,1003.6,0.0,ESE,3.4
2015,7,10,21,66.0,28.8,1004.3,0.0,ESE,3.1
2015,7,10,22,78.0,27.9,1004.7,0.0,ESE,3.2
2015,7,10,23,84.0,27.3,1004.9,0.0,ESE,2.0
2015,7,11,0,80.0,26.6,1005.2,0.0,ENE,1.3
2015,7,11,1,78.0,25.5,1004.9,0.0,ENE,1.0
2015,7,11,2,80.0,24.8,1004.6,0.0,ESE,1.5
2015,7,11,3,83.0,24.5,1004.6,0.0,ENE,1.7
2015,7,11,4,90.0,24.3,1004.6,0.0,E,1.2
2015,7,11,5,113.0,23.3,1004.7,0.0,ENE,1.0
2015,7,11,6,131.0,23.8,1004.8,0.0,E,0.9
2015,7,11,7,123.0,25.0,1005.3,0.0,ENE,0.9
2015,7,11,8,134.0,26.0,1005.6,0.0,ESE,1.2
2015,7,11,9,145.0,27.0,1005.5,0.0,N,1.2
2015,7,11,10,149.0,28.3,1005.1,0.0,ESE,1.1
2015,7,11,11,154.0,29.8,1004.6,0.0,S,1.5
2015,7,11,12,164.0,31.2,1003.7,0.0,S,2.2
2015,7,11,13,151.0,32.6,1002.6,0.0,SW,2.2
2015,7,11,14,129.0,33.5,1001.8,0.0,S,2.5
2015,7,11,15,122.0,33.7,1001.1,0.0,SSW,2.8
2015,7,11,16,122.0,33.8,1000.4,0.0,SW,3.0
2015,7,11,17,120.0,33.9,999.9,0.0,SSW,2.2
2015,7,11,18,115.0,33.3,999.7,0.0,S,2.3
2015,7,11,19,101.0,32.8,1000.0,0.0,SSW,2.0
2015,7,11,20,95.0,32.0,1000.3,0.0,S,1.7
2015,7,11,21,86.0,29.3,1000.9,0.0,SSE,0.4
2015,7,11,22,91.0,27.6,1000.7,0.0,SE,0.9
2015,7,11,23,82.0,27.9,1000.4,0.0,SE,1.1
2015,7,12,0,90.0,28.9,1000.0,0.0,SSW,1.4
2015,7,12,1,89.0,28.6,999.9,0.0,SSW,1.6
2015,7,12,2,106.0,28.0,999.7,0.0,SW,1.4
2015,7,12,3,108.0,26.4,999.4,0.0,SW,1.0
2015,7,12,4,122.0,24.6,999.2,0.0,ENE,0.5
2015,7,12,5,150.0,24.1,998.7,0.0,NNE,1.0
2015,7,12,6,159.0,24.5,998.8,0.0,NE,1.3
2015,7,12,7,168.0,25.7,998.7,0.0,NNE,1.2
2015,7,12,8,188.0,27.1,998.2,0.0,ENE,1.8
2015,7,12,9,195.0,28.7,997.6,0.0,N,1.8
2015,7,12,10,164.0,30.5,996.9,0.0,ESE,1.3
2015,7,12,11,151.0,32.0,996.4,0.0,SE,1.2
2015,7,12,12,156.0,34.0,994.9,0.0,NW,1.4
2015,7,12,13,137.0,35.2,993.9,0.0,NNW,1.5
2015,7,12,14,118.0,36.5,992.8,0.0,NNW,0.8
2015,7,12,15,108.0,37.7,991.8,0.0,SSE,2.2
2015,7,12,16,91.0,38.4,991.4,0.0,SSW,2.5
2015,7,12,17,77.0,33.8,992.0,0.0,E,3.7
2015,7,12,18,75.0,33.5,992.3,0.0,NNE,2.2
2015,7,12,19,66.0,31.9,992.4,0.0,NNE,1.3
2015,7,12,20,71.0,31.3,992.8,0.0,NNW,1.6
2015,7,12,21,64.0,30.0,992.9,0.0,W,1.0
2015,7,12,22,58.0,27.8,993.2,0.0,ENE,1.2
2015,7,12,23,68.0,27.2,993.0,0.0,NE,0.9
2015,7,13,0,72.0,26.2,992.9,0.0,NE,0.0
2015,7,13,1,76.0,26.1,992.8,0.0,ENE,1.7
2015,7,13,2,70.0,25.7,992.7,0.0,NE,0.9
2015,7,13,3,62.0,25.9,992.9,0.0,N,1.0
2015,7,13,4,55.0,26.2,993.0,0.0,NE,1.6
2015,7,13,5,61.0,25.4,993.3,0.0,ENE,2.0
2015,7,13,6,73.0,26.4,994.1,0.0,NW,0.7
2015,7,13,7,67.0,27.7,994.5,0.0,N,1.8
2015,7,13,8,44.0,29.8,995.1,0.0,NNE,1.9
2015,7,13,9,44.0,31.5,995.2,0.0,NNE,2.2
2015,7,13,10,45.0,33.8,995.1,0.0,NE,2.1
2015,7,13,11,,35.1,994.9,0.0,ENE,2.0
2015,7,13,12,,36.1,994.2,0.0,ESE,1.9
2015,7,13,13,18.0,37.4,993.4,0.0,NE,1.5
2015,7,13,14,27.0,38.1,992.8,0.0,SW,1.8
2015,7,13,15,31.0,38.3,992.3,0.0,SSE,1.9
2015,7,13,16,37.0,38.8,991.8,0.0,SW,2.3
2015,7,13,17,46.0,38.0,991.9,0.0,SW,3.6
2015,7,13,18,40.0,37.4,992.1,0.0,SW,3.8
2015,7,13,19,45.0,36.1,992.9,0.0,WSW,2.9
2015,7,13,20,48.0,35.0,993.3,0.0,SSW,1.9
2015,7,13,21,56.0,34.2,994.3,0.0,S,1.2
2015,7,13,22,64.0,34.0,995.0,0.0,S,1.3
2015,7,13,23,73.0,33.2,995.5,0.0,S,1.3
2015,7,14,0,83.0,32.8,995.9,0.0,S,1.8
2015,7,14,1,80.0,32.6,996.9,0.0,ESE,1.2
2015,7,14,2,60.0,25.1,998.5,0.3,WNW,5.6
2015,7,14,3,27.0,25.1,998.6,0.0,NW,2.0
2015,7,14,4,25.0,23.4,999.5,0.1,E,1.2
2015,7,14,5,35.0,23.4,999.3,0.1,NNE,1.0
2015,7,14,6,37.0,24.6,999.5,0.0,NNE,1.4
2015,7,14,7,37.0,25.3,999.8,0.0,NNE,1.8
2015,7,14,8,35.0,27.6,1000.3,0.0,ENE,2.2
2015,7,14,9,33.0,28.9,1000.3,0.0,NE,2.3
2015,7,14,10,33.0,30.5,1000.5,0.0,N,2.0
2015,7,14,11,30.0,31.8,1000.2,0.0,E,1.6
2015,7,14,12,30.0,33.1,999.9,0.0,ESE,1.7
2015,7,14,13,38.0,34.6,999.2,0.0,SSW,2.1
2015,7,14,14,41.0,34.7,998.1,0.0,SSW,2.7
2015,7,14,15,44.0,35.0,997.5,0.0,SSW,3.2
2015,7,14,16,47.0,33.8,997.9,0.0,SW,3.8
2015,7,14,17,58.0,33.5,998.2,0.0,SW,1.8
2015,7,14,18,57.0,32.6,999.0,0.0,WNW,2.5
2015,7,14,19,30.0,31.1,998.7,0.0,NNW,1.6
2015,7,14,20,29.0,29.7,998.6,0.0,ESE,0.7
2015,7,14,21,30.0,29.9,1000.4,0.0,NW,3.3
2015,7,14,22,25.0,29.0,1001.0,0.0,WNW,2.2
2015,7,14,23,24.0,28.5,1001.0,0.0,WNW,1.5
2015,7,15,0,22.0,28.1,1000.8,0.0,NW,1.9
2015,7,15,1,21.0,27.8,1000.5,0.0,WNW,1.3
2015,7,15,2,24.0,26.8,1000.5,0.0,WNW,0.8
2015,7,15,3,23.0,26.5,1000.2,0.0,ENE,1.4
2015,7,15,4,23.0,24.8,1000.3,0.0,E,0.5
2015,7,15,5,25.0,26.6,1000.3,0.0,N,1.5
2015,7,15,6,28.0,26.6,1000.5,0.0,N,1.8
2015,7,15,7,28.0,26.0,1000.9,0.0,NNE,1.9
2015,7,15,8,30.0,26.1,1001.1,0.0,NE,1.6
2015,7,15,9,36.0,26.6,1001.4,0.0,NNE,1.5
2015,7,15,10,31.0,27.6,1001.5,0.0,NNE,1.9
2015,7,15,11,38.0,27.9,1002.0,0.0,NW,1.4
2015,7,15,12,42.0,28.3,1002.5,0.0,SW,0.4
2015,7,15,13,43.0,28.2,1002.3,0.0,WNW,1.6
2015,7,15,14,55.0,27.8,1001.5,0.0,WNW,2.5
2015,7,15,15,47.0,28.5,1001.9,0.0,NW,2.2
2015,7,15,16,42.0,28.9,1001.7,0.0,ENE,1.5
2015,7,15,17,43.0,29.0,1001.3,0.0,N,1.8
2015,7,15,18,52.0,28.9,1001.1,0.0,NW,2.1
2015,7,15,19,56.0,28.5,1001.8,0.0,ENE,1.1
2015,7,15,20,55.0,28.0,1002.1,0.0,NW,1.6
2015,7,15,21,52.0,27.9,1002.4,0.0,NNW,1.6
2015,7,15,22,53.0,27.7,1002.7,0.0,NW,2.1
2015,7,15,23,45.0,27.5,1002.7,0.0,NW,2.1
2015,7,16,0,48.0,26.8,1002.4,0.0,NNW,2.4
2015,7,16,1,59.0,25.3,1002.7,0.1,WNW,1.8
2015,7,16,2,57.0,23.0,1004.7,1.3,SW,2.7
